country,city,agency,feed_url,mdb_id,license,status
IT,Cagliari,Arstspa~Trasportiregionalidellasardegna,http://www.arstspa.info/arst-cagliari-it.zip,f-s-arstspa~trasportiregionalidellasardegna,https://creativecommons.org/licenses/by/4.0/deed.it,active
IT,Cagliari,CTM SpA Cagliari,https://flashnetctm.miz.it/download/gtfs/estrazione_gtfs.zip,it-eu-ctm-spa-cagliari,CC BY 3.0 IT,active
IT,Cagliari - Casteddu,ARST SpA - Trasporti Regionali Della Sardegna,https://www.arstspa.info/arst-cagliari-it.zip,mdb-895,,active
IT,Camaiore,Autolinee Toscane - Urbano Lucca,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/bdf9de12-5c7d-4285-a690-6dd1497fc9d8/download/43-urbanolucca.gtfs,tld-6991,,active
IT,Camaiore,Autolinee Toscane - Urbano Viareggio,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/7224a91d-e9f5-4525-8395-857ee06e2245/download/60-urbanoviareggio.gtfs,tld-6994,,active
IT,Campiglia Marittima,Autolinee Toscane - Urbano Piombino,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/38190106-dedd-4b44-ae3a-d59e40fe9f81/download/78-urbanopiombino.gtfs,tld-6975,,active
IT,Canosa di Puglia,Societàtrasportocerignola,https://mazzarino.gq/index.php/s/Fzr4fZcEzaX64Gb/download,f-sr76-societàtrasportocerignola,https://creativecommons.org/licenses/by/4.0/legalcode,active
IT,Cantagallo,Autolinee Toscane - Debole Extraurbano Prato,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/e5290acb-dd9f-4c49-99b2-cbe991e5df45/download/125-deboleextraurbanoprato.gtfs,tld-6984,,active
IT,Capovalle,Trentino Trasporti SpA,https://www.trentinotrasporti.it/opendata/google_transit_extraurbano_tte.zip,f-u0p-trentinotrasportieserciziospa,CC-BY-2.5,active
IT,Capraia Isola,Toremar Toscana Regionale Marittima,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/56539a5a-e0be-49eb-b3ac-052a42ad0de0/download/toremar.gtfs,mdb-1068,,active
IT,Carrara,Autolinee Toscane - Urbano Carrara,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/16dd589b-b341-4d86-9c02-bc9f20772a23/download/42-urbanocarrara.gtfs,tld-6995,,active
IT,Carrara,Autolinee Toscane - Urbano Massa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/5c6cf393-ee62-4fc0-b8b3-cc92ce4ea315/download/40-urbanomassa.gtfs,tld-6992,,active
IT,Carrara,Autolinee Toscane - Urbano Massa e Carrara,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/d386d347-93f6-4d0d-8c74-a15d7fc794b3/download/41-urbanomassaecarrara.gtfs,tld-6996,,active
IT,Cascina,Autolinee Toscane - Debole Urbano Pisa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/860fadbd-9d01-49ec-aaef-51f4f62b77fc/download/144-deboleurbanopisa.gtfs,tld-6985,,active
IT,Castelfiorentino,Autolinee Toscane - Debole Extraurbano CEV,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/59335ed1-60e2-4258-b067-3426abf904a2/download/127-deboleextraurbanocev.gtfs,tld-6960,,active
IT,Castell'Azzara,Autolinee Toscane - Emg Extraurbano Siena,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/5c7ddba7-341a-4624-b023-08bda8ccfed0/download/229-emgextraurbanosiena.gtfs,tld-7009,,active
IT,Catania,AMTS Catania (Azienda Metropolitana Trasporti e Sosta),https://www.amts.ct.it/GTFS/AMTCT.zip,it-eu-amts-catania-azienda-metropolitana,IODL 2.0,active
IT,Catania,AST — Azienda Siciliana Trasporti,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/catania/ast-azienda-siciliana-trasporti/gtfs/,it-llm-ast-azienda-siciliana-trasporti,,active
IT,Catania,Interbus / Etna Trasporti / Segesta (Scelfo group) — regional coach lines to/from Catania & airport,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/catania/interbus-etna-trasporti-segesta-scelfo-group-reg/gtfs/,it-llm-interbus-etna-trasporti-segesta-scelfo-g,,active
IT,Catania,SAIS Autolinee / SAIS Trasporti,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/catania/sais-autolinee-sais-trasporti/gtfs/,it-llm-sais-autolinee-sais-trasporti,,active
IT,Cecina,Autolinee Toscane - ExtraUrbano Pisa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/e2166dd2-5424-4dfe-82f8-486becd15bf2/download/22-extraurbanopisa.gtfs,tld-6967,,active
IT,Cecina,Autolinee Toscane - Urbano Cecina,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/8d5d8fb7-2fe1-474f-a3bf-65803a9ccb74/download/63-urbanocecina.gtfs,tld-6973,,active
IT,Ceraxus/Selargius,CTM SpA Cagliari,https://www.ctmcagliari.it/open_data/GTFS.zip,tld-576,,active
IT,Certaldo,Autolinee Toscane - Urbano Certaldo,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/b18822d5-dc9d-4dce-8f04-8f09395eb62c/download/68-urbanocertaldo.gtfs,tld-6982,,active
IT,Challand-Saint-Anselme,Piemonte~Autobus,https://api.smartdatanet.it/api/Servizioprogrammatodeltrasportopubblicoregionepiemonteautobus_22942/attachment/22941/1/GTFS_BUS_IT_PIE.zip,f-u0j-piemonte~autobus,,active
IT,Challand-Saint-Anselme,Trenitalia,https://api.smartdatanet.it/api/ServizioProgrammatoDelTrasportoPubblicoRegionePiemonteTreniRegionali_5188/attachment/5187/1/GTFS_RAIL_IT_PIE.zip,f-u0j-trenitalia,CC-BY-2.5,active
IT,Challand-Saint-Anselme,torino rt,http://percorsieorari.gtt.to.it/das_gtfsrt/alerts.aspx,rt-al-f-u0j-torino~rt,,active
IT,Challand-Saint-Anselme,torino rt,http://percorsieorari.gtt.to.it/das_gtfsrt/trip_update.aspx,rt-tr-f-u0j-torino~rt,,active
IT,Challand-Saint-Anselme,torino rt,http://percorsieorari.gtt.to.it/das_gtfsrt/vehicle_position.aspx,rt-ve-f-u0j-torino~rt,,active
IT,Chianciano Terme,Autolinee Toscane - Urbano Chianciano Terme,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/f5833664-34a7-4bd6-93a8-95a4dfa96791/download/72-urbanochiancianoterme.gtfs,tld-7012,,active
IT,Chiusi,Autolinee Toscane - Urbano Chiusi,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/779caad8-eef8-4bba-b04d-7e9c78e28010/download/71-urbanochiusi.gtfs,tld-7011,,active
IT,Civitella in Val di Chiana,Trasporto Ferroviario Toscano,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/59aeacbc-99ee-410b-ac1e-622b5574a666/download/tft.gtfs,tld-7005,,active
IT,Colle di Val d'Elsa,Autolinee Toscane - Urbano Colle Valdelsa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/89cf11ce-9d33-4b06-9ca3-c7bac69f361d/download/73-urbanocollevaldelsa.gtfs,tld-6974,,active
IT,Colle di Val d'Elsa,Autolinee Toscane - Urbano San Gimignano,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/eeeaddfe-abe1-4d7f-b2fb-ac6d36b380be/download/76-urbanosangimignano.gtfs,tld-6977,,active
IT,Collesalvetti,Autolinee Toscane - Urbano Livorno,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/c56873f2-3a52-4087-afd8-29e896352a58/download/45-urbanolivorno.gtfs,tld-6969,,active
IT,Empoli,Autolinee Toscane - Urbano Empoli,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/9bf0a1cf-2a24-4716-9de2-0a6272fd997e/download/69-urbanoempoli.gtfs,tld-6990,,active
IT,Fano,Trenitalia | Contram Mobilita s.c.p.a. | Trasfer Soc. Cons. a.r.l. | Adriabus spa | Soc. Consortile A.T.M.A. | Start Spa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/4f85393b-357d-443d-8378-65de4198505f/download/trenitalia.gtfs,mdb-1319,http://www.opendefinition.org/licenses/cc-by,active
IT,Ferrara,TPER (Trasporto Passeggeri Emilia-Romagna),https://solweb.tper.it/web/tools/open-data/open-data-download.aspx?source=solweb.tper.it&filename=gommagtfsfe&version=20260522&format=zip,it-eu2-tper-trasporto-passeggeri-emilia,TPER Open Data (see solweb.tper.it open-data-legal.aspx),active
IT,Florence,Autolinee Toscane (Regione Toscana open data),https://regionetoscana.smartregion.toscana.it/mobility/artifacts/gtfs-rt/trip-updates,rtweb-it-autolinee-toscane-regione--2,,active
IT,Florence,Autolinee Toscane (Regione Toscana open data),https://regionetoscana.smartregion.toscana.it/mobility/artifacts/gtfs-rt/vehicle-positions,rtweb-it-autolinee-toscane-regione-,,active
IT,Florence,Autolinee Toscane (Regione Toscana smartregion),https://regionetoscana.smartregion.toscana.it/mobility/artifacts/gtfs-rt/alerts,rtweb-it-autolinee-toscane-regione--3,,active
IT,Florence,Autolinee Toscane - Linee Regionali,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/ae4594d4-d395-4651-a097-446e878e9005/download/90-lineeregionali.gtfs,tld-6957,,active
IT,Florence,Autolinee Toscane - Urbano Area Metropolitana Fiorentina,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/20813d08-a8dd-48ad-9fd5-38ca16a2fd79/download/48-urbanoareametropolitanafiorentina.gtfs,tld-6959,,active
IT,Florence,City Sightseeing Firenze (hop-on hop-off),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/florence/city-sightseeing-firenze-hop-on-hop-off/gtfs/,it-llm-city-sightseeing-firenze-hop-on-hop-off,,active
IT,Florence,Florentia Bus - Linea Firenze-Fiesole (panoramic open-top),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/florence/florentia-bus-linea-firenze-fiesole-panoramic-op/gtfs/,it-llm-florentia-bus-linea-firenze-fiesole-pano,,active
IT,Follonica,Autolinee Toscane - Urbano Follonica,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/f3f33691-87ba-4db2-8c97-ae9b724a6c21/download/77-urbanofollonica.gtfs,tld-6980,,active
IT,Fossano,Gruppo Torinese Trasporti (GTT),https://www.gtt.to.it/open_data/gtt_gtfs.zip,mdb-2687,https://www.gtt.to.it/gtt_gtfs_license.html,active
IT,Fossò,Automobilistico,http://actv.avmspa.it/sites/default/files/attachments/opendata/automobilistico/actv_aut.zip,mdb-1062,,active
IT,Francavilla Fontana,STP Brindisi,https://www.stpbrindisi.it/attachments/article/963/Urbano_Francavilla.zip,mdb-2023,https://www.stpbrindisi.it/index.php/linee-e-orari/open-data-esercizio,active
IT,Gaiole in Chianti,Autolinee Toscane - ExtraUrbano Siena,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/e7d8c9ae-95ea-473f-8750-d3a40a0c2b43/download/29-extraurbanosiena.gtfs,tld-6955,,active
IT,Genoa,Azienda Mobilità e Trasporti,http://opendatagoogletransit.comune.genova.it/downloads/google_transit.zip,tld-958,,active
IT,Genoa,Golfo Paradiso (Battellieri del Golfo Paradiso),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/genoa/golfo-paradiso-battellieri-del-golfo-paradiso/gtfs/,it-llm-golfo-paradiso-battellieri-del-golfo-par,,active
IT,Genoa,Servizio Marittimo del Tigullio (Consorzio),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/genoa/servizio-marittimo-del-tigullio-consorzio/gtfs/,it-llm-servizio-marittimo-del-tigullio-consorzi,,active
IT,Genoa/Liguria region,"Regione Liguria multi-operator (AMT, ATC La Spezia, TPL Linea, Trenitalia)",https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/,it-disc-6,,active
IT,Granarolo,Trasporto Passeggeri Emilia-Romagna,https://solweb.tper.it/web/tools/open-data/open-data-download.aspx?source=solweb.tper.it&filename=gommagtfsfe&version=20260122&format=zip,f-srb-tperspa~ferrara,CC-BY-3.0,active
IT,Grosseto,Autolinee Toscane - Urbano Grosseto,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/47d0795b-4172-401d-af43-b4dff4004db4/download/51-urbanogrosseto.gtfs,tld-6979,,active
IT,La Spezia,Navigazione Golfo dei Poeti (Consorzio Marittimo Turistico Cinque Terre - Golfo dei Poeti),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/la-spezia/navigazione-golfo-dei-poeti-consorzio-marittimo-/gtfs/,it-llm-navigazione-golfo-dei-poeti-consorzio-ma,,active
IT,Lecce,Ferrovie del Sud Est (FSE) - regional rail (Lecce area),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/lecce/ferrovie-del-sud-est-fse-regional-rail-lecce-are/gtfs/,it-llm-ferrovie-del-sud-est-fse-regional-rail-l,,active
IT,Lecce,SGM Lecce (via Comune di Lecce / Regione Puglia open data),https://www.sgmlecce.it/images/Servizi_trasparenti/GTFS/google_transit.zip,it-eu-sgm-lecce-via-comune-di-lecce-regi,CC BY 4.0,active
IT,Lecce,SITA SUD / SEAT / Pugliairbus (Lecce airport shuttles),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/lecce/sita-sud-seat-pugliairbus-lecce-airport-shuttles/gtfs/,it-llm-sita-sud-seat-pugliairbus-lecce-airport-,,active
IT,Lecce,STP Terra d'Otranto (STP Lecce),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/lecce/stp-terra-d-otranto-stp-lecce/gtfs/,it-llm-stp-terra-d-otranto-stp-lecce,,active
IT,Lecce,Società Gestione Multipla (SGM),http://dati.comune.lecce.it/trasporti/gtfs/google_transit.zip,mdb-1066,http://creativecommons.org/licenses/by/4.0/deed.it,active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-AMT-20260618-20260807-pf.zip,it-regione-liguria-gtfs-it-itc3-amt-20260618-20260807-pf,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-AMTEXT-20260611-20260804-pf.zip,it-regione-liguria-gtfs-it-itc3-amtext-20260611-20260804-pf,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-ATC-20260614-20260912.zip,it-regione-liguria-gtfs-it-itc3-atc-20260614-20260912,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-RT-20250915-20260614_6.zip,it-regione-liguria-gtfs-it-itc3-rt-20250915-20260614-6,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-RT-20260601-20260913-ter-fares.zip,it-regione-liguria-gtfs-it-itc3-rt-20260601-20260913-ter-fares,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-TPLLINEA-20260629-20260906-fares.zip,it-regione-liguria-gtfs-it-itc3-tpllinea-20260629-20260906-fares,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-TRENITALIA-20240609-20241214-pf.zip,it-regione-liguria-gtfs-it-itc3-trenitalia-20240609-20241214-pf,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-TRENITALIA-20240609-20241214.zip,it-regione-liguria-gtfs-it-itc3-trenitalia-20240609-20241214,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Liguria,Regione Liguria,https://srvcarto.regione.liguria.it/dtuff/download_statico/opendata/trasporti/GTFS/GTFS-IT-ITC3-TRENITALIA-20260614-20261212-pf.zip,it-regione-liguria-gtfs-it-itc3-trenitalia-20260614-20261212-pf,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Livorno,Corsica Sardinia Ferries (Corsica Ferries),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/livorno/corsica-sardinia-ferries-corsica-ferries/gtfs/,it-llm-corsica-sardinia-ferries-corsica-ferries,,active
IT,Livorno,Moby Lines,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/livorno/moby-lines/gtfs/,it-llm-moby-lines,,active
IT,Locorotondo,STP Brindisi,https://www.stpbrindisi.it/attachments/article/963/Extraurbano.zip,mdb-2021,https://www.stpbrindisi.it/index.php/linee-e-orari/open-data-esercizio,active
IT,Lombardia,Regione Lombardia,https://www.dati.lombardia.it/download/3z4k-mxz9/application/zip,it-regione-lombardia-zip,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Lugo / Ravenna,CO.E.R.Bus (Cooperativa Emilia Romagna Autobus),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/lugo-ravenna/co-e-r-bus-cooperativa-emilia-romagna-autobus/gtfs/,it-llm-co-e-r-bus-cooperativa-emilia-romagna-au,,active
IT,Marsala,Comune di Marsala,https://marsala-api.cloud.municipiumapp.it/s3/3885/allegati/gtfs/comunedi-marsala-it.zip,mdb-3201,,active
IT,Massarosa,Tepparma,https://temporeale.cl.tep.pr.it/temporeale/gtfs.zip,f-spz3-tepparma,CC-BY-4.0,active
IT,Massarosa,tepparma rt,https://temporeale.cl.tep.pr.it/temporeale/trip_updates.pb,rt-tr-f-spz3-tepparma~rt,,active
IT,Massarosa,tepparma rt,https://temporeale.cl.tep.pr.it/temporeale/vehicle_positions.pb,rt-ve-f-spz3-tepparma~rt,,active
IT,Matera,Comune di Matera,http://wgmatera.paesit.it/documents/1027/download,it-comune-di-matera-gtfsmatera,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Matera,Italy~Societatrasportiprovincialespa,http://www.gioialab.it/openbus/opendata/stp,f-sr5z-italy~societatrasportiprovincialespa,http://www.gioialab.it,active
IT,Messina,Comune di Messina,https://www.atmmessinaspa.it/GTFS/GTFS_ATM_SPA.zip,it-comune-di-messina-gtfs-atm-spa,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Milan,ATM (via AMAT / Comune di Milano),https://dati.comune.milano.it/dataset/ae3f3db9-.../download/gtfs.zip,it-disc-5,,active
IT,Milan,Azienda Trasporti MIlanesi (ATM),https://dati.comune.milano.it/gtfs.zip,mdb-2666,https://dati.comune.milano.it/dataset/ds929-orari-del-trasporto-pubblico-locale-nel-comune-di-milano-in-formato-gtfs,active
IT,Milan,Comune di Milano,https://dati.comune.milano.it/dataset/ae3f3db9-de61-45b7-94e7-9395c0e3ef53/resource/6251f156-4c74-4a0b-904e-01bcb701a686/download/gtfs.zip,it-comune-di-milano-ds929-gtfs-zip,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Milan,FORTI Autoservizi S.a.s.,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/milan/forti-autoservizi-s-a-s/gtfs/,it-llm-forti-autoservizi-s-a-s,,active
IT,Milan,STIE S.p.A.,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/milan/stie-s-p-a/gtfs/,it-llm-stie-s-p-a,,active
IT,Milan,TRENITALIA FRANCE,https://www.data.gouv.fr/api/1/datasets/r/bdecea2c-ebc9-4f22-812d-927e4a2e4bad,tdg-81653,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,active
IT,Milano,Autoguidovie S.p.A.,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/milano/autoguidovie-s-p-a/gtfs/,it-llm-autoguidovie-s-p-a,,active
IT,Modena,SETA S.p.A.,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/modena/seta-s-p-a/gtfs/,it-llm-seta-s-p-a,,active
IT,Modena,SETA S.p.A. - Modena filovia (trolleybus),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/modena/seta-s-p-a-modena-filovia-trolleybus/gtfs/,it-llm-seta-s-p-a-modena-filovia-trolleybus,,active
IT,Molfetta,Mtmmobilitaetrasportimolfetta,http://www.mtmmolfetta.it/transit/mtm-feed-gtfs.zip,f-sr7f3-mtmmobilitaetrasportimolfetta,,active
IT,Monte San Savino,Autolinee Toscane - Emg Extraurbano Monte San Savino,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/50765ae2-e7ea-4ed1-b5ed-b94c764eecad/download/285-emgextraurbanomontesansavino.gtfs,tld-7015,,active
IT,Montecatini-Terme,Autolinee Toscane - Urbano Montecatini Terme,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/e0cd5e19-5022-4160-9e40-dad8e1e89c2d/download/66-urbanomontecatiniterme.gtfs,tld-6999,,active
IT,Montepulciano,Autolinee Toscane - Urbano Montepulciano,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/8240437c-a34f-4df1-a0d7-1d402e34bbdc/download/74-urbanomontepulciano.gtfs,tld-7013,,active
IT,Monza,Regional Rail Transport Germany,https://download.gtfs.de/germany/rv_free/latest.zip,mdb-1089,,active
IT,Naples,AIR Campania,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/naples/air-campania/gtfs/,it-llm-air-campania,,active
IT,Naples,Azienda Napoletana Mobilità,http://www.anm.it/google/google-transit.zip,mdb-893,,active
IT,Naples,"Azienda Napoletana Mobilità, Trenitalia",https://www.anm.it/google/google-transit.zip,tld-47,,active
IT,Naples,"Ente Autonomo Volturno  S.r.l., Prova",https://www.wimob.it/cfile/download.php?file=google-transit.zip,tld-4833,,active
IT,Naples,SITA Sud (Sicurezza e Trasporti Autolinee),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/naples/sita-sud-sicurezza-e-trasporti-autolinee/gtfs/,it-llm-sita-sud-sicurezza-e-trasporti-autolinee,,active
IT,Novara,Trenord,https://www.dati.lombardia.it/download/3z4k-mxz9/application%2Fzip,mdb-855,,active
IT,Nùgoro/Nuoro,ATP Nuoro,https://www.atpnuoro.it/media/files/dati_atpnu.zip,mdb-991,https://creativecommons.org/licenses/by/4.0/deed.it,active
IT,Olbia,ASPO Olbia,https://www.aspo.it/wp-content/uploads/open_data.zip,mdb-2008,https://www.sardegnamobilita.it/open-data,active
IT,Ostuni,STP Brindisi,https://www.stpbrindisi.it/attachments/article/963/Urbano_Ostuni.zip,mdb-2020,https://www.stpbrindisi.it/index.php/linee-e-orari/open-data-esercizio,active
IT,Padua,Busitalia Veneto (BIV) — tram (SIR lines),https://gtfs-biv.fsbusitalia.com/GTFS-BIV-TRAM/gtfs-biv-tram.zip,it-eu-busitalia-veneto-biv-tram-sir-line,CC BY,active
IT,Padua,Sistemi Territoriali / Infrastrutture Venete - Ferrovia Adria-Mestre,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/padua/sistemi-territoriali-infrastrutture-venete-ferro/gtfs/,it-llm-sistemi-territoriali-infrastrutture-vene,,active
IT,Padua,Trenitalia Regionale (Veneto),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/padua/trenitalia-regionale-veneto/gtfs/,it-llm-trenitalia-regionale-veneto,,active
IT,Palaia,Autolinee Toscane - Emg Extraurbano Pisa,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/56e3ad2e-f759-47f0-b136-621495b55429/download/222-emgextraurbanopisa.gtfs,tld-6963,,active
IT,Palermo,AMAT Palermo S.P.A.,https://opendata.comune.palermo.it/js/server/uploads/dataset/gtfs/amat_gtfs.zip,mdb-2373,https://opendata.comune.palermo.it/opendata-dataset.php?dataset=1303,active
IT,Palermo,Comune di Palermo,https://opendata.comune.palermo.it/js/server/uploads/dataset/gtfs/_08012025112624.zip,it-comune-di-palermo-08012025112624,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Palermo,Comune di Palermo,https://opendata.comune.palermo.it/js/server/uploads/dataset/gtfs/_20122024075520.zip,it-comune-di-palermo-20122024075520,Creative Commons Attribuzione 4.0 Internazionale (CC BY 4.0),active
IT,Parma,TEP Parma,https://s3.eu-south-1.amazonaws.com/temporeale.cl.tep.pr.it/temporeale/trip_updates.pb,rtweb-it-tep-parma-2,,active
IT,Parma,TEP Parma,https://s3.eu-south-1.amazonaws.com/temporeale.cl.tep.pr.it/temporeale/vehicle_positions.pb,rtweb-it-tep-parma,,active
IT,Parma,TEP S.p.A. — Extra-urban / suburban network (Parma province),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/parma/tep-s-p-a-extra-urban-suburban-network-parma-pro/gtfs/,it-llm-tep-s-p-a-extra-urban-suburban-network-p,,active
IT,Parma,TEP S.p.A. — Urban network (city bus + trolleybus/filobus),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/parma/tep-s-p-a-urban-network-city-bus-trolleybus-filo/gtfs/,it-llm-tep-s-p-a-urban-network-city-bus-trolley,,active
IT,Perugia,Busitalia - Sita Nord (Umbria),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/perugia/busitalia-sita-nord-umbria/gtfs/,it-llm-busitalia-sita-nord-umbria,,active
IT,Perugia,Busitalia - Sita Nord (Umbria) — urban city bus networks,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/perugia/busitalia-sita-nord-umbria-urban-city-bus-networ/gtfs/,it-llm-busitalia-sita-nord-umbria-urban-city-bu,,active
IT,Perugia,Ferrovia Centrale Umbra / SFM Perugia (Busitalia-operated regional rail),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/perugia/ferrovia-centrale-umbra-sfm-perugia-busitalia-op/gtfs/,it-llm-ferrovia-centrale-umbra-sfm-perugia-busi,,active
IT,Perugia,Minimetro S.p.A. (Perugia people mover),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/IT/perugia/minimetro-s-p-a-perugia-people-mover/gtfs/,it-llm-minimetro-s-p-a-perugia-people-mover,,active
